nconst,screentime,season,episode,cum_episode
nm8488639,123.0,1,1,1
nm4240263,122.0,1,1,1
nm1069800,510.0,1,1,1
nm0651456,55.0,1,1,1
nm1102278,253.0,1,1,1
nm6970024,244.0,1,1,1
nm4425051,2124.0,1,1,1
nm0609150,495.0,1,1,1
nm3678876,184.0,1,1,1
nm1900772,599.0,1,1,1
nm3929195,1280.0,1,1,1
nm0670408,276.0,1,1,1
nm0000223,508.0,1,1,1
nm2281371,607.0,1,1,1
nm3901596,380.0,1,1,1
nm0193639,569.0,1,1,1
nm2003700,465.0,1,1,1
nm1307435,588.0,1,1,1
nm1756121,139.0,1,1,1
nm4981734,20.0,1,1,1
nm0266422,28.0,1,1,1
nm0881631,1207.0,1,1,1
nm4666051,129.0,1,1,1
nm2130844,89.0,1,1,1
nm6288116,86.0,1,1,1
nm0072648,82.0,1,1,1
nm7068138,43.0,1,1,1
nm0637992,222.0,1,1,1
nm4007618,292.0,1,1,1
nm5092703,64.0,1,1,1
nm7343952,0.0,1,1,1
nm6150071,0.0,1,1,1
nm0265994,0.0,1,1,1
nm5102131,0.0,1,1,1
nm0948580,0.0,1,1,1
nm0877304,0.0,1,1,1
nm2002239,0.0,1,1,1
nm5973363,0.0,1,1,1
nm9339903,0.0,1,1,1
nm6844613,0.0,1,1,1
nm4415642,0.0,1,1,1
nm0261170,0.0,1,1,1
nm0028625,0.0,1,1,1
nm3398072,0.0,1,1,1
nm10104439,0.0,1,1,1
nm4538459,0.0,1,1,1
nm5044034,0.0,1,1,1
nm1854087,0.0,1,1,1
nm0057217,0.0,1,1,1
nm2671505,0.0,1,1,1
nm0998489,0.0,1,1,1
nm0022306,0.0,1,1,1
nm7928115,0.0,1,1,1
nm9656790,0.0,1,1,1
nm0020329,0.0,1,1,1
nm2063213,0.0,1,1,1
nm6325955,0.0,1,1,1
nm1395410,0.0,1,1,1
nm1828818,0.0,1,1,1
nm1219099,0.0,1,1,1
nm6736759,0.0,1,1,1
nm7325131,0.0,1,1,1
nm7836038,0.0,1,1,1
nm1416900,0.0,1,1,1
nm0007664,0.0,1,1,1
nm7232332,0.0,1,1,1
nm0005120,0.0,1,1,1
nm0035334,0.0,1,1,1
nm9481962,0.0,1,1,1
nm2631436,0.0,1,1,1
nm9125441,0.0,1,1,1
nm0677310,0.0,1,1,1
nm7811049,0.0,1,1,1
nm3823884,0.0,1,1,1
nm5784413,0.0,1,1,1
nm6575546,0.0,1,1,1
nm1569513,0.0,1,1,1
nm4468899,0.0,1,1,1
nm7747190,0.0,1,1,1
nm1845550,0.0,1,1,1
nm7609013,0.0,1,1,1
nm6922083,0.0,1,1,1
nm1868511,0.0,1,1,1
nm8968714,0.0,1,1,1
nm10858730,0.0,1,1,1
nm9684220,0.0,1,1,1
nm0369241,0.0,1,1,1
nm2694584,0.0,1,1,1
nm0000708,0.0,1,1,1
nm3194791,0.0,1,1,1
nm1997152,0.0,1,1,1
nm2970187,0.0,1,1,1
nm10858875,0.0,1,1,1
nm0865626,0.0,1,1,1
nm2366996,0.0,1,1,1
nm6932113,0.0,1,1,1
nm9139453,0.0,1,1,1
nm4455452,0.0,1,1,1
nm2599365,0.0,1,1,1
nm0451039,0.0,1,1,1
nm0736622,0.0,1,1,1
nm10492805,0.0,1,1,1
nm0005286,0.0,1,1,1
nm0005346,0.0,1,1,1
nm10858865,0.0,1,1,1
nm4763657,0.0,1,1,1
nm9162660,0.0,1,1,1
nm6914631,0.0,1,1,1
nm0715250,0.0,1,1,1
nm0231283,0.0,1,1,1
nm10858866,0.0,1,1,1
nm10113394,0.0,1,1,1
nm8632185,0.0,1,1,1
nm2854706,0.0,1,1,1
nm0067289,0.0,1,1,1
nm7596733,0.0,1,1,1
nm9351811,0.0,1,1,1
nm3784038,0.0,1,1,1
nm0732309,0.0,1,1,1
nm2649618,0.0,1,1,1
nm3127378,0.0,1,1,1
nm10858907,0.0,1,1,1
nm0064769,0.0,1,1,1
nm0177684,0.0,1,1,1
nm7486145,0.0,1,1,1
nm8968713,0.0,1,1,1
nm0002064,0.0,1,1,1
nm7426827,0.0,1,1,1
nm10859043,0.0,1,1,1
nm4877882,0.0,1,1,1
nm10800302,0.0,1,1,1
nm10503336,0.0,1,1,1
nm11831982,0.0,1,1,1
nm8443632,0.0,1,1,1
nm5316223,0.0,1,1,1
nm1561803,0.0,1,1,1
nm4484458,0.0,1,1,1
nm1938954,0.0,1,1,1
nm2436618,0.0,1,1,1
nm3664430,0.0,1,1,1
nm1400028,0.0,1,1,1
nm3730354,0.0,1,1,1
nm3790450,0.0,1,1,1
nm2588460,0.0,1,1,1
nm0372961,0.0,1,1,1
nm2251731,0.0,1,1,1
nm4707628,0.0,1,1,1
nm1341875,0.0,1,1,1
nm7805172,0.0,1,1,1
nm8829871,0.0,1,1,1
nm0652663,0.0,1,1,1
nm10651052,0.0,1,1,1
nm3086344,0.0,1,1,1
nm0804670,0.0,1,1,1
nm8621079,0.0,1,1,1
nm0391738,0.0,1,1,1
nm0510499,0.0,1,1,1
nm0126260,0.0,1,1,1
nm1942245,0.0,1,1,1
nm0625664,0.0,1,1,1
nm1051091,0.0,1,1,1
nm5400943,0.0,1,1,1
nm0019972,0.0,1,1,1
nm4496720,0.0,1,1,1
nm0321047,0.0,1,1,1
nm0660357,0.0,1,1,1
nm7428203,0.0,1,1,1
nm2068715,0.0,1,1,1
nm6596476,0.0,1,1,1
nm1172764,0.0,1,1,1
nm0507097,0.0,1,1,1
nm8672061,0.0,1,1,1
nm8712537,0.0,1,1,1
nm4145450,0.0,1,1,1
nm5318612,0.0,1,1,1
nm0342399,0.0,1,1,1
nm0640669,0.0,1,1,1
nm0341289,0.0,1,1,1
nm11844260,0.0,1,1,1
nm0183698,0.0,1,1,1
nm1464987,0.0,1,1,1
nm3833201,0.0,1,1,1
nm0899681,0.0,1,1,1
nm7661798,0.0,1,1,1
nm0039162,0.0,1,1,1
nm9689239,0.0,1,1,1
nm5216674,0.0,1,1,1
nm2724431,0.0,1,1,1
nm0501999,0.0,1,1,1
nm1382520,0.0,1,1,1
nm10832523,0.0,1,1,1
nm9321976,0.0,1,1,1
nm10663114,0.0,1,1,1
nm0337020,0.0,1,1,1
nm3825890,0.0,1,1,1
nm1032698,0.0,1,1,1
nm4937798,0.0,1,1,1
nm0630149,0.0,1,1,1
nm0633604,0.0,1,1,1
nm2626729,0.0,1,1,1
nm2945443,0.0,1,1,1
nm0629762,0.0,1,1,1
nm3735340,0.0,1,1,1
nm3997201,0.0,1,1,1
nm2555508,0.0,1,1,1
nm1995518,0.0,1,1,1
nm11194853,0.0,1,1,1
nm5408297,0.0,1,1,1
nm6345766,0.0,1,1,1
nm2830921,0.0,1,1,1
nm9386229,0.0,1,1,1
nm10445529,0.0,1,1,1
nm5213022,0.0,1,1,1
nm3998232,0.0,1,1,1
nm8722705,0.0,1,1,1
nm3115672,0.0,1,1,1
nm3588591,0.0,1,1,1
nm0249378,0.0,1,1,1
nm2204675,0.0,1,1,1
nm4941776,0.0,1,1,1
nm13709685,0.0,1,1,1
nm2740432,0.0,1,1,1
nm9465479,0.0,1,1,1
nm2828257,0.0,1,1,1
nm5691930,0.0,1,1,1
nm3859763,0.0,1,1,1
nm5385972,0.0,1,1,1
nm1108188,0.0,1,1,1
nm8305739,0.0,1,1,1
nm0010075,0.0,1,1,1
nm0390229,0.0,1,1,1
nm2062703,0.0,1,1,1
nm0145009,0.0,1,1,1
nm2320740,0.0,1,1,1
nm13711233,0.0,1,1,1
nm13711234,0.0,1,1,1
nm12595343,0.0,1,1,1
nm11253362,0.0,1,1,1
nm3979748,0.0,1,1,1
nm0001218,0.0,1,1,1
nm6757431,0.0,1,1,1
nm3164080,0.0,1,1,1
nm10472416,0.0,1,1,1
nm6125416,0.0,1,1,1
nm1837990,0.0,1,1,1
nm4124639,0.0,1,1,1
nm0095746,0.0,1,1,1
nm1072959,0.0,1,1,1
nm4197984,0.0,1,1,1
nm11283975,0.0,1,1,1
nm8323958,0.0,1,1,1
nm12051167,0.0,1,1,1
nm13134361,0.0,1,1,1
nm4877630,0.0,1,1,1
nm1505364,0.0,1,1,1
nm4758544,0.0,1,1,1
nm0917060,0.0,1,1,1
nm3117780,0.0,1,1,1
nm2316016,0.0,1,1,1
nm5824806,0.0,1,1,1
nm1047968,0.0,1,1,1
nm12083304,0.0,1,1,1
nm0244432,0.0,1,1,1
nm11884404,0.0,1,1,1
nm8346956,0.0,1,1,1
nm9137651,0.0,1,1,1
nm0312334,0.0,1,1,1
nm8530399,0.0,1,1,1
nm8293944,0.0,1,1,1
nm1178525,0.0,1,1,1
nm0533884,0.0,1,1,1
nm0531734,0.0,1,1,1
nm1335292,0.0,1,1,1
nm0243678,0.0,1,1,1
nm0001663,0.0,1,1,1
nm3615514,0.0,1,1,1
nm9692502,0.0,1,1,1
nm0668702,0.0,1,1,1
nm1660027,0.0,1,1,1
nm6021290,0.0,1,1,1
nm7718443,0.0,1,1,1
nm5756305,0.0,1,1,1
nm1082823,0.0,1,1,1
nm5531364,0.0,1,1,1
nm10814744,0.0,1,1,1
nm11689578,0.0,1,1,1
nm1895271,0.0,1,1,1
nm1705467,0.0,1,1,1
nm0042336,0.0,1,1,1
nm1971004,0.0,1,1,1
nm7636245,0.0,1,1,1
nm0217221,0.0,1,1,1
nm8133624,0.0,1,1,1
nm8493111,0.0,1,1,1
nm7624031,0.0,1,1,1
nm0498083,0.0,1,1,1
nm6364830,0.0,1,1,1
nm5045671,0.0,1,1,1
nm8488639,0.0,1,2,2
nm4240263,0.0,1,2,2
nm1069800,199.0,1,2,2
nm0651456,0.0,1,2,2
nm1102278,1084.0,1,2,2
nm6970024,0.0,1,2,2
nm4425051,1690.0,1,2,2
nm0609150,0.0,1,2,2
nm3678876,0.0,1,2,2
nm1900772,81.0,1,2,2
nm3929195,518.0,1,2,2
nm0670408,79.0,1,2,2
nm0000223,553.0,1,2,2
nm2281371,226.0,1,2,2
nm3901596,0.0,1,2,2
nm0193639,0.0,1,2,2
nm2003700,428.0,1,2,2
nm1307435,761.0,1,2,2
nm1756121,226.0,1,2,2
nm4981734,0.0,1,2,2
nm0266422,0.0,1,2,2
nm0881631,1374.0,1,2,2
nm4666051,0.0,1,2,2
nm2130844,0.0,1,2,2
nm6288116,0.0,1,2,2
nm0072648,131.0,1,2,2
nm7068138,0.0,1,2,2
nm0637992,0.0,1,2,2
nm4007618,0.0,1,2,2
nm5092703,0.0,1,2,2
nm7343952,434.0,1,2,2
nm6150071,1379.0,1,2,2
nm0265994,81.0,1,2,2
nm5102131,76.0,1,2,2
nm0948580,41.0,1,2,2
nm0877304,91.0,1,2,2
nm2002239,30.0,1,2,2
nm5973363,30.0,1,2,2
nm9339903,23.0,1,2,2
nm6844613,21.0,1,2,2
nm4415642,115.0,1,2,2
nm0261170,155.0,1,2,2
nm0028625,248.0,1,2,2
nm3398072,149.0,1,2,2
nm10104439,42.0,1,2,2
nm4538459,42.0,1,2,2
nm5044034,42.0,1,2,2
nm1854087,68.0,1,2,2
nm0057217,0.0,1,2,2
nm2671505,0.0,1,2,2
nm0998489,0.0,1,2,2
nm0022306,0.0,1,2,2
nm7928115,0.0,1,2,2
nm9656790,0.0,1,2,2
nm0020329,0.0,1,2,2
nm2063213,0.0,1,2,2
nm6325955,0.0,1,2,2
nm1395410,0.0,1,2,2
nm1828818,0.0,1,2,2
nm1219099,0.0,1,2,2
nm6736759,0.0,1,2,2
nm7325131,0.0,1,2,2
nm7836038,0.0,1,2,2
nm1416900,0.0,1,2,2
nm0007664,0.0,1,2,2
nm7232332,0.0,1,2,2
nm0005120,0.0,1,2,2
nm0035334,0.0,1,2,2
nm9481962,0.0,1,2,2
nm2631436,0.0,1,2,2
nm9125441,0.0,1,2,2
nm0677310,0.0,1,2,2
nm7811049,0.0,1,2,2
nm3823884,0.0,1,2,2
nm5784413,0.0,1,2,2
nm6575546,0.0,1,2,2
nm1569513,0.0,1,2,2
nm4468899,0.0,1,2,2
nm7747190,0.0,1,2,2
nm1845550,0.0,1,2,2
nm7609013,0.0,1,2,2
nm6922083,0.0,1,2,2
nm1868511,0.0,1,2,2
nm8968714,0.0,1,2,2
nm10858730,0.0,1,2,2
nm9684220,0.0,1,2,2
nm0369241,0.0,1,2,2
nm2694584,0.0,1,2,2
nm0000708,0.0,1,2,2
nm3194791,0.0,1,2,2
nm1997152,0.0,1,2,2
nm2970187,0.0,1,2,2
nm10858875,0.0,1,2,2
nm0865626,0.0,1,2,2
nm2366996,0.0,1,2,2
nm6932113,0.0,1,2,2
nm9139453,0.0,1,2,2
nm4455452,0.0,1,2,2
nm2599365,0.0,1,2,2
nm0451039,0.0,1,2,2
nm0736622,0.0,1,2,2
nm10492805,0.0,1,2,2
nm0005286,0.0,1,2,2
nm0005346,0.0,1,2,2
nm10858865,0.0,1,2,2
nm4763657,0.0,1,2,2
nm9162660,0.0,1,2,2
nm6914631,0.0,1,2,2
nm0715250,0.0,1,2,2
nm0231283,0.0,1,2,2
nm10858866,0.0,1,2,2
nm10113394,0.0,1,2,2
nm8632185,0.0,1,2,2
nm2854706,0.0,1,2,2
nm0067289,0.0,1,2,2
nm7596733,0.0,1,2,2
nm9351811,0.0,1,2,2
nm3784038,0.0,1,2,2
nm0732309,0.0,1,2,2
nm2649618,0.0,1,2,2
nm3127378,0.0,1,2,2
nm10858907,0.0,1,2,2
nm0064769,0.0,1,2,2
nm0177684,0.0,1,2,2
nm7486145,0.0,1,2,2
nm8968713,0.0,1,2,2
nm0002064,0.0,1,2,2
nm7426827,0.0,1,2,2
nm10859043,0.0,1,2,2
nm4877882,0.0,1,2,2
nm10800302,0.0,1,2,2
nm10503336,0.0,1,2,2
nm11831982,0.0,1,2,2
nm8443632,0.0,1,2,2
nm5316223,0.0,1,2,2
nm1561803,0.0,1,2,2
nm4484458,0.0,1,2,2
nm1938954,0.0,1,2,2
nm2436618,0.0,1,2,2
nm3664430,0.0,1,2,2
nm1400028,0.0,1,2,2
nm3730354,0.0,1,2,2
nm3790450,0.0,1,2,2
nm2588460,0.0,1,2,2
nm0372961,0.0,1,2,2
nm2251731,0.0,1,2,2
nm4707628,0.0,1,2,2
nm1341875,0.0,1,2,2
nm7805172,0.0,1,2,2
nm8829871,0.0,1,2,2
nm0652663,0.0,1,2,2
nm10651052,0.0,1,2,2
nm3086344,0.0,1,2,2
nm0804670,0.0,1,2,2
nm8621079,0.0,1,2,2
nm0391738,0.0,1,2,2
nm0510499,0.0,1,2,2
nm0126260,0.0,1,2,2
nm1942245,0.0,1,2,2
nm0625664,0.0,1,2,2
nm1051091,0.0,1,2,2
nm5400943,0.0,1,2,2
nm0019972,0.0,1,2,2
nm4496720,0.0,1,2,2
nm0321047,0.0,1,2,2
nm0660357,0.0,1,2,2
nm7428203,0.0,1,2,2
nm2068715,0.0,1,2,2
nm6596476,0.0,1,2,2
nm1172764,0.0,1,2,2
nm0507097,0.0,1,2,2
nm8672061,0.0,1,2,2
nm8712537,0.0,1,2,2
nm4145450,0.0,1,2,2
nm5318612,0.0,1,2,2
nm0342399,0.0,1,2,2
nm0640669,0.0,1,2,2
nm0341289,0.0,1,2,2
nm11844260,0.0,1,2,2
nm0183698,0.0,1,2,2
nm1464987,0.0,1,2,2
nm3833201,0.0,1,2,2
nm0899681,0.0,1,2,2
nm7661798,0.0,1,2,2
nm0039162,0.0,1,2,2
nm9689239,0.0,1,2,2
nm5216674,0.0,1,2,2
nm2724431,0.0,1,2,2
nm0501999,0.0,1,2,2
nm1382520,0.0,1,2,2
nm10832523,0.0,1,2,2
nm9321976,0.0,1,2,2
nm10663114,0.0,1,2,2
nm0337020,0.0,1,2,2
nm3825890,0.0,1,2,2
nm1032698,0.0,1,2,2
nm4937798,0.0,1,2,2
nm0630149,0.0,1,2,2
nm0633604,0.0,1,2,2
nm2626729,0.0,1,2,2
nm2945443,0.0,1,2,2
nm0629762,0.0,1,2,2
nm3735340,0.0,1,2,2
nm3997201,0.0,1,2,2
nm2555508,0.0,1,2,2
nm1995518,0.0,1,2,2
nm11194853,0.0,1,2,2
nm5408297,0.0,1,2,2
nm6345766,0.0,1,2,2
nm2830921,0.0,1,2,2
nm9386229,0.0,1,2,2
nm10445529,0.0,1,2,2
nm5213022,0.0,1,2,2
nm3998232,0.0,1,2,2
nm8722705,0.0,1,2,2
nm3115672,0.0,1,2,2
nm3588591,0.0,1,2,2
nm0249378,0.0,1,2,2
nm2204675,0.0,1,2,2
nm4941776,0.0,1,2,2
nm13709685,0.0,1,2,2
nm2740432,0.0,1,2,2
nm9465479,0.0,1,2,2
nm2828257,0.0,1,2,2
nm5691930,0.0,1,2,2
nm3859763,0.0,1,2,2
nm5385972,0.0,1,2,2
nm1108188,0.0,1,2,2
nm8305739,0.0,1,2,2
nm0010075,0.0,1,2,2
nm0390229,0.0,1,2,2
nm2062703,0.0,1,2,2
nm0145009,0.0,1,2,2
nm2320740,0.0,1,2,2
nm13711233,0.0,1,2,2
nm13711234,0.0,1,2,2
nm12595343,0.0,1,2,2
nm11253362,0.0,1,2,2
nm3979748,0.0,1,2,2
nm0001218,0.0,1,2,2
nm6757431,0.0,1,2,2
nm3164080,0.0,1,2,2
nm10472416,0.0,1,2,2
nm6125416,0.0,1,2,2
nm1837990,0.0,1,2,2
nm4124639,0.0,1,2,2
nm0095746,0.0,1,2,2
nm1072959,0.0,1,2,2
nm4197984,0.0,1,2,2
nm11283975,0.0,1,2,2
nm8323958,0.0,1,2,2
nm12051167,0.0,1,2,2
nm13134361,0.0,1,2,2
nm4877630,0.0,1,2,2
nm1505364,0.0,1,2,2
nm4758544,0.0,1,2,2
nm0917060,0.0,1,2,2
nm3117780,0.0,1,2,2
nm2316016,0.0,1,2,2
nm5824806,0.0,1,2,2
nm1047968,0.0,1,2,2
nm12083304,0.0,1,2,2
nm0244432,0.0,1,2,2
nm11884404,0.0,1,2,2
nm8346956,0.0,1,2,2
nm9137651,0.0,1,2,2
nm0312334,0.0,1,2,2
nm8530399,0.0,1,2,2
nm8293944,0.0,1,2,2
nm1178525,0.0,1,2,2
nm0533884,0.0,1,2,2
nm0531734,0.0,1,2,2
nm1335292,0.0,1,2,2
nm0243678,0.0,1,2,2
nm0001663,0.0,1,2,2
nm3615514,0.0,1,2,2
nm9692502,0.0,1,2,2
nm0668702,0.0,1,2,2
nm1660027,0.0,1,2,2
nm6021290,0.0,1,2,2
nm7718443,0.0,1,2,2
nm5756305,0.0,1,2,2
nm1082823,0.0,1,2,2
nm5531364,0.0,1,2,2
nm10814744,0.0,1,2,2
nm11689578,0.0,1,2,2
nm1895271,0.0,1,2,2
nm1705467,0.0,1,2,2
nm0042336,0.0,1,2,2
nm1971004,0.0,1,2,2
nm7636245,0.0,1,2,2
nm0217221,0.0,1,2,2
nm8133624,0.0,1,2,2
nm8493111,0.0,1,2,2
nm7624031,0.0,1,2,2
nm0498083,0.0,1,2,2
nm6364830,0.0,1,2,2
nm5045671,0.0,1,2,2
nm8488639,0.0,1,3,3
nm4240263,0.0,1,3,3
nm1069800,513.0,1,3,3
nm0651456,0.0,1,3,3
nm1102278,724.0,1,3,3
nm6970024,0.0,1,3,3
nm4425051,2154.0,1,3,3
nm0609150,0.0,1,3,3
nm3678876,0.0,1,3,3
nm1900772,1150.0,1,3,3
nm3929195,741.0,1,3,3
nm0670408,132.0,1,3,3
nm0000223,366.0,1,3,3
nm2281371,423.0,1,3,3
nm3901596,0.0,1,3,3
nm0193639,0.0,1,3,3
nm2003700,104.0,1,3,3
nm1307435,0.0,1,3,3
nm1756121,292.0,1,3,3
nm4981734,0.0,1,3,3
nm0266422,0.0,1,3,3
nm0881631,2134.0,1,3,3
nm4666051,0.0,1,3,3
nm2130844,0.0,1,3,3
nm6288116,0.0,1,3,3
nm0072648,0.0,1,3,3
nm7068138,0.0,1,3,3
nm0637992,0.0,1,3,3
nm4007618,0.0,1,3,3
nm5092703,0.0,1,3,3
nm7343952,0.0,1,3,3
nm6150071,1960.0,1,3,3
nm0265994,0.0,1,3,3
nm5102131,0.0,1,3,3
nm0948580,0.0,1,3,3
nm0877304,0.0,1,3,3
nm2002239,232.0,1,3,3
nm5973363,1099.0,1,3,3
nm9339903,0.0,1,3,3
nm6844613,0.0,1,3,3
nm4415642,0.0,1,3,3
nm0261170,0.0,1,3,3
nm0028625,87.0,1,3,3
nm3398072,0.0,1,3,3
nm10104439,0.0,1,3,3
nm4538459,0.0,1,3,3
nm5044034,0.0,1,3,3
nm1854087,0.0,1,3,3
nm0057217,182.0,1,3,3
nm2671505,182.0,1,3,3
nm0998489,181.0,1,3,3
nm0022306,1872.0,1,3,3
nm7928115,233.0,1,3,3
nm9656790,233.0,1,3,3
nm0020329,1286.0,1,3,3
nm2063213,495.0,1,3,3
nm6325955,178.0,1,3,3
nm1395410,158.0,1,3,3
nm1828818,453.0,1,3,3
nm1219099,258.0,1,3,3
nm6736759,229.0,1,3,3
nm7325131,208.0,1,3,3
nm7836038,206.0,1,3,3
nm1416900,0.0,1,3,3
nm0007664,0.0,1,3,3
nm7232332,0.0,1,3,3
nm0005120,0.0,1,3,3
nm0035334,0.0,1,3,3
nm9481962,0.0,1,3,3
nm2631436,0.0,1,3,3
nm9125441,0.0,1,3,3
nm0677310,0.0,1,3,3
nm7811049,0.0,1,3,3
nm3823884,0.0,1,3,3
nm5784413,0.0,1,3,3
nm6575546,0.0,1,3,3
nm1569513,0.0,1,3,3
nm4468899,0.0,1,3,3
nm7747190,0.0,1,3,3
nm1845550,0.0,1,3,3
nm7609013,0.0,1,3,3
nm6922083,0.0,1,3,3
nm1868511,0.0,1,3,3
nm8968714,0.0,1,3,3
nm10858730,0.0,1,3,3
nm9684220,0.0,1,3,3
nm0369241,0.0,1,3,3
nm2694584,0.0,1,3,3
nm0000708,0.0,1,3,3
nm3194791,0.0,1,3,3
nm1997152,0.0,1,3,3
nm2970187,0.0,1,3,3
nm10858875,0.0,1,3,3
nm0865626,0.0,1,3,3
nm2366996,0.0,1,3,3
nm6932113,0.0,1,3,3
nm9139453,0.0,1,3,3
nm4455452,0.0,1,3,3
nm2599365,0.0,1,3,3
nm0451039,0.0,1,3,3
nm0736622,0.0,1,3,3
nm10492805,0.0,1,3,3
nm0005286,0.0,1,3,3
nm0005346,0.0,1,3,3
nm10858865,0.0,1,3,3
nm4763657,0.0,1,3,3
nm9162660,0.0,1,3,3
nm6914631,0.0,1,3,3
nm0715250,0.0,1,3,3
nm0231283,0.0,1,3,3
nm10858866,0.0,1,3,3
nm10113394,0.0,1,3,3
nm8632185,0.0,1,3,3
nm2854706,0.0,1,3,3
nm0067289,0.0,1,3,3
nm7596733,0.0,1,3,3
nm9351811,0.0,1,3,3
nm3784038,0.0,1,3,3
nm0732309,0.0,1,3,3
nm2649618,0.0,1,3,3
nm3127378,0.0,1,3,3
nm10858907,0.0,1,3,3
nm0064769,0.0,1,3,3
nm0177684,0.0,1,3,3
nm7486145,0.0,1,3,3
nm8968713,0.0,1,3,3
nm0002064,0.0,1,3,3
nm7426827,0.0,1,3,3
nm10859043,0.0,1,3,3
nm4877882,0.0,1,3,3
nm10800302,0.0,1,3,3
nm10503336,0.0,1,3,3
nm11831982,0.0,1,3,3
nm8443632,0.0,1,3,3
nm5316223,0.0,1,3,3
nm1561803,0.0,1,3,3
nm4484458,0.0,1,3,3
nm1938954,0.0,1,3,3
nm2436618,0.0,1,3,3
nm3664430,0.0,1,3,3
nm1400028,0.0,1,3,3
nm3730354,0.0,1,3,3
nm3790450,0.0,1,3,3
nm2588460,0.0,1,3,3
nm0372961,0.0,1,3,3
nm2251731,0.0,1,3,3
nm4707628,0.0,1,3,3
nm1341875,0.0,1,3,3
nm7805172,0.0,1,3,3
nm8829871,0.0,1,3,3
nm0652663,0.0,1,3,3
nm10651052,0.0,1,3,3
nm3086344,0.0,1,3,3
nm0804670,0.0,1,3,3
nm8621079,0.0,1,3,3
nm0391738,0.0,1,3,3
nm0510499,0.0,1,3,3
nm0126260,0.0,1,3,3
nm1942245,0.0,1,3,3
nm0625664,0.0,1,3,3
nm1051091,0.0,1,3,3
nm5400943,0.0,1,3,3
nm0019972,0.0,1,3,3
nm4496720,0.0,1,3,3
nm0321047,0.0,1,3,3
nm0660357,0.0,1,3,3
nm7428203,0.0,1,3,3
nm2068715,0.0,1,3,3
nm6596476,0.0,1,3,3
nm1172764,0.0,1,3,3
nm0507097,0.0,1,3,3
nm8672061,0.0,1,3,3
nm8712537,0.0,1,3,3
nm4145450,0.0,1,3,3
nm5318612,0.0,1,3,3
nm0342399,0.0,1,3,3
nm0640669,0.0,1,3,3
nm0341289,0.0,1,3,3
nm11844260,0.0,1,3,3
nm0183698,0.0,1,3,3
nm1464987,0.0,1,3,3
nm3833201,0.0,1,3,3
nm0899681,0.0,1,3,3
nm7661798,0.0,1,3,3
nm0039162,0.0,1,3,3
nm9689239,0.0,1,3,3
nm5216674,0.0,1,3,3
nm2724431,0.0,1,3,3
nm0501999,0.0,1,3,3
nm1382520,0.0,1,3,3
nm10832523,0.0,1,3,3
nm9321976,0.0,1,3,3
nm10663114,0.0,1,3,3
nm0337020,0.0,1,3,3
nm3825890,0.0,1,3,3
nm1032698,0.0,1,3,3
nm4937798,0.0,1,3,3
nm0630149,0.0,1,3,3
nm0633604,0.0,1,3,3
nm2626729,0.0,1,3,3
nm2945443,0.0,1,3,3
nm0629762,0.0,1,3,3
nm3735340,0.0,1,3,3
nm3997201,0.0,1,3,3
nm2555508,0.0,1,3,3
nm1995518,0.0,1,3,3
nm11194853,0.0,1,3,3
nm5408297,0.0,1,3,3
nm6345766,0.0,1,3,3
nm2830921,0.0,1,3,3
nm9386229,0.0,1,3,3
nm10445529,0.0,1,3,3
nm5213022,0.0,1,3,3
nm3998232,0.0,1,3,3
nm8722705,0.0,1,3,3
nm3115672,0.0,1,3,3
nm3588591,0.0,1,3,3
nm0249378,0.0,1,3,3
nm2204675,0.0,1,3,3
nm4941776,0.0,1,3,3
nm13709685,0.0,1,3,3
nm2740432,0.0,1,3,3
nm9465479,0.0,1,3,3
nm2828257,0.0,1,3,3
nm5691930,0.0,1,3,3
nm3859763,0.0,1,3,3
nm5385972,0.0,1,3,3
nm1108188,0.0,1,3,3
nm8305739,0.0,1,3,3
nm0010075,0.0,1,3,3
nm0390229,0.0,1,3,3
nm2062703,0.0,1,3,3
nm0145009,0.0,1,3,3
nm2320740,0.0,1,3,3
nm13711233,0.0,1,3,3
nm13711234,0.0,1,3,3
nm12595343,0.0,1,3,3
nm11253362,0.0,1,3,3
nm3979748,0.0,1,3,3
nm0001218,0.0,1,3,3
nm6757431,0.0,1,3,3
nm3164080,0.0,1,3,3
nm10472416,0.0,1,3,3
nm6125416,0.0,1,3,3
nm1837990,0.0,1,3,3
nm4124639,0.0,1,3,3
nm0095746,0.0,1,3,3
nm1072959,0.0,1,3,3
nm4197984,0.0,1,3,3
nm11283975,0.0,1,3,3
nm8323958,0.0,1,3,3
nm12051167,0.0,1,3,3
nm13134361,0.0,1,3,3
nm4877630,0.0,1,3,3
nm1505364,0.0,1,3,3
nm4758544,0.0,1,3,3
nm0917060,0.0,1,3,3
nm3117780,0.0,1,3,3
nm2316016,0.0,1,3,3
nm5824806,0.0,1,3,3
nm1047968,0.0,1,3,3
nm12083304,0.0,1,3,3
nm0244432,0.0,1,3,3
nm11884404,0.0,1,3,3
nm8346956,0.0,1,3,3
nm9137651,0.0,1,3,3
nm0312334,0.0,1,3,3
nm8530399,0.0,1,3,3
nm8293944,0.0,1,3,3
nm1178525,0.0,1,3,3
nm0533884,0.0,1,3,3
nm0531734,0.0,1,3,3
nm1335292,0.0,1,3,3
nm0243678,0.0,1,3,3
nm0001663,0.0,1,3,3
nm3615514,0.0,1,3,3
